"","ID","Case.Number","Date","Block","IUCR","Primary.Type","Description","Location.Description","Arrest","Domestic","Beat","District","Ward","Community.Area","FBI.Code","X.Coordinate","Y.Coordinate","Year","Updated.On","Latitude","Longitude","Location"
"10932",11062394,"JA400513","08/19/2017 02:00:00 PM","049XX W WALTON ST","0930","MOTOR VEHICLE THEFT","THEFT/RECOVERY: AUTOMOBILE","STREET","false","false",1531,15,37,25,"07",1143182,1905857,2017,"02/10/2018 03:50:01 PM",41.897712334,-87.749557063,"(41.897712334, -87.749557063)"
"10933",11067160,"JA405698","07/15/2017 08:00:00 AM","019XX S RACINE AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",1235,12,25,31,"07",1168676,1890743,2017,"02/10/2018 03:50:01 PM",41.855724181,-87.656358275,"(41.855724181, -87.656358275)"
"10934",11067167,"JA405533","08/01/2017 12:00:00 AM","051XX W 51ST ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","OTHER","false","false",814,8,23,56,"07",1142755,1870319,2017,"02/10/2018 03:50:01 PM",41.800199084,-87.752009003,"(41.800199084, -87.752009003)"
"10935",11067169,"JA405578","08/05/2017 01:39:00 PM","017XX N CICERO AVE","0915","MOTOR VEHICLE THEFT","TRUCK, BUS, MOTOR HOME","COMMERCIAL / BUSINESS OFFICE","false","false",2533,25,37,25,"07",1144138,1910955,2017,"02/10/2018 03:50:01 PM",41.9116839,-87.745917518,"(41.9116839, -87.745917518)"
"10936",11062551,"JA400795","08/20/2017 12:00:00 PM","019XX S CALUMET AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",132,1,2,33,"07",1178819,1891055,2017,"02/10/2018 03:50:01 PM",41.85635485,-87.619119418,"(41.85635485, -87.619119418)"
"10937",11063475,"JA401665","08/20/2017 05:00:00 PM","052XX W PATTERSON AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",1634,16,38,15,"07",1140786,1923767,2017,"02/10/2018 03:50:01 PM",41.946903691,-87.757916018,"(41.946903691, -87.757916018)"
"10938",11006966,"JA335876","07/05/2017 02:00:00 AM","041XX W ARMITAGE AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",2525,25,30,20,"07",1148607,1912970,2017,"02/10/2018 03:50:01 PM",41.917128094,-87.729447513,"(41.917128094, -87.729447513)"
"10939",11061926,"JA399909","08/21/2017 08:00:00 AM","083XX S COTTAGE GROVE AVE","0930","MOTOR VEHICLE THEFT","THEFT/RECOVERY: AUTOMOBILE","GAS STATION","false","false",632,6,8,44,"07",1183009,1849965,2017,"02/10/2018 03:50:01 PM",41.743503863,-87.60501807,"(41.743503863, -87.60501807)"
"10940",11062538,"JA400502","08/21/2017 12:30:00 PM","056XX W OHIO ST","0930","MOTOR VEHICLE THEFT","THEFT/RECOVERY: AUTOMOBILE","STREET","false","false",1511,15,29,25,"07",1138789,1903415,2017,"02/10/2018 03:50:01 PM",41.891092075,-87.765751637,"(41.891092075, -87.765751637)"
"10941",11067635,"JA406479","08/21/2017 06:00:00 PM","006XX W HOBBIE ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",1822,18,27,8,"07",1171724,1907423,2017,"02/10/2018 03:50:01 PM",41.901428748,-87.644679463,"(41.901428748, -87.644679463)"
"10942",11068469,"JA407607","08/21/2017 08:00:00 AM","020XX W ARTHUR AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",2412,24,50,2,"07",1161593,1943155,2017,"02/10/2018 03:50:01 PM",41.99969642,-87.680892445,"(41.99969642, -87.680892445)"
"10943",11058646,"JA395900","08/18/2017 12:00:00 AM","043XX S ELLIS AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","true","false",222,2,4,39,"07",1183650,1876493,2017,"02/10/2018 03:50:01 PM",41.816284171,-87.601842585,"(41.816284171, -87.601842585)"
"10944",11065054,"JA403326","08/23/2017 05:18:00 PM","007XX S JEFFERSON ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",124,1,2,28,"07",1172438,1896920,2017,"02/10/2018 03:50:01 PM",41.872592102,-87.642367528,"(41.872592102, -87.642367528)"
"10945",11071235,"JA410850","07/26/2017 10:00:00 AM","044XX S KILDARE BLVD","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",815,8,14,57,"07",1148384,1874853,2017,"02/10/2018 03:50:01 PM",41.812534736,-87.731248986,"(41.812534736, -87.731248986)"
"10946",11068838,"JA408119","08/24/2017 09:00:00 AM","124XX S HARVARD AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",523,5,34,53,"07",1176210,1822440,2017,"02/10/2018 03:50:01 PM",41.668126554,-87.630752721,"(41.668126554, -87.630752721)"
"10947",11067852,"JA406839","08/25/2017 04:00:00 PM","073XX S WOODLAWN AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",324,3,5,69,"07",1185484,1856635,2017,"02/10/2018 03:50:01 PM",41.761749164,-87.595740096,"(41.761749164, -87.595740096)"
"10948",11067979,"JA406892","08/25/2017 11:30:00 AM","091XX S CHAPPEL AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",413,4,8,48,"07",1191437,1844741,2017,"02/10/2018 03:50:01 PM",41.728968826,-87.574306606,"(41.728968826, -87.574306606)"
"10949",11068423,"JA407592","08/25/2017 05:00:00 PM","023XX E 89TH ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",413,4,7,48,"07",1193299,1846417,2017,"02/10/2018 03:50:01 PM",41.733522664,-87.567431147,"(41.733522664, -87.567431147)"
"10950",11073285,"JA413448","06/30/2017 10:00:00 PM","025XX W 79TH ST","0917","MOTOR VEHICLE THEFT","CYCLE, SCOOTER, BIKE W-VIN","PARKING LOT/GARAGE(NON.RESID.)","false","false",835,8,18,70,"07",1160930,1852154,2017,"02/10/2018 03:50:01 PM",41.749995134,-87.685856804,"(41.749995134, -87.685856804)"
"10951",11067987,"JA406942","08/26/2017 06:00:00 AM","047XX N LAWNDALE AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",1723,17,39,14,"07",1150868,1931205,2017,"02/10/2018 03:50:01 PM",41.967122386,-87.720661686,"(41.967122386, -87.720661686)"
"10952",11069123,"JA408440","08/26/2017 06:00:00 PM","007XX W SCHUBERT AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",1935,19,43,7,"07",1170976,1918407,2017,"02/10/2018 03:50:01 PM",41.931585851,-87.6471041,"(41.931585851, -87.6471041)"
"10953",11069794,"JA409231","08/26/2017 03:00:00 PM","047XX S WABASH AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","RESIDENCE","false","false",224,2,3,38,"07",1177516,1873541,2017,"02/10/2018 03:50:01 PM",41.808324708,-87.624432552,"(41.808324708, -87.624432552)"
"10954",11071299,"JA410676","08/26/2017 11:00:00 PM","005XX E 32ND ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",211,2,4,35,"07",1180539,1883677,2017,"02/10/2018 03:50:01 PM",41.836069707,-87.613033345,"(41.836069707, -87.613033345)"
"10955",11069599,"JA409049","08/27/2017 11:00:00 PM","093XX S DR MARTIN LUTHER KING JR DR","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","RESIDENTIAL YARD (FRONT/BACK)","false","false",633,6,6,49,"07",1180557,1843057,2017,"02/10/2018 03:50:01 PM",41.724604085,-87.614213763,"(41.724604085, -87.614213763)"
"10956",11069709,"JA409135","08/27/2017 10:45:00 PM","013XX N CICERO AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","PARKING LOT/GARAGE(NON.RESID.)","false","false",2533,25,37,25,"07",1144130,1908300,2017,"02/10/2018 03:50:01 PM",41.904398444,-87.746013692,"(41.904398444, -87.746013692)"
"10957",11070260,"JA409847","08/27/2017 10:00:00 AM","051XX N LAVERGNE AVE","0930","MOTOR VEHICLE THEFT","THEFT/RECOVERY: AUTOMOBILE","STREET","false","false",1623,16,45,12,"07",1142096,1933531,2017,"02/10/2018 03:50:01 PM",41.973672716,-87.752857648,"(41.973672716, -87.752857648)"
"10958",11070956,"JA410526","08/27/2017 10:30:00 PM","037XX W BERTEAU AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",1723,17,39,16,"07",1150851,1927659,2017,"02/10/2018 03:50:01 PM",41.95739225,-87.720817395,"(41.95739225, -87.720817395)"
"10959",11075529,"JA416235","08/08/2017 08:30:00 AM","007XX S WABASH AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","PARKING LOT/GARAGE(NON.RESID.)","false","false",123,1,2,32,"07",1176907,1897010,2017,"02/10/2018 03:50:01 PM",41.872739178,-87.625957267,"(41.872739178, -87.625957267)"
"10960",11075947,"JA416972","08/04/2017 03:11:00 PM","115XX S VINCENNES AVE","0935","MOTOR VEHICLE THEFT","THEFT/RECOVERY: TRUCK,BUS,MHOME","STREET","false","false",2212,22,34,75,"07",1165981,1828204,2017,"02/10/2018 03:50:01 PM",41.684166745,-87.668025855,"(41.684166745, -87.668025855)"
"10961",11072988,"JA413102","08/30/2017 10:30:00 PM","077XX S EAST END AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",414,4,8,43,"07",1188877,1854095,2017,"02/10/2018 03:50:01 PM",41.754698669,-87.583385733,"(41.754698669, -87.583385733)"
"10962",11074569,"JA415025","08/31/2017 10:00:00 PM","009XX E 53RD ST","0920","MOTOR VEHICLE THEFT","ATT: AUTOMOBILE","STREET","false","false",233,2,4,41,"07",1183360,1870333,2017,"02/10/2018 03:50:01 PM",41.799387426,-87.603098347,"(41.799387426, -87.603098347)"
"10963",11075259,"JA415970","09/01/2017 07:30:00 PM","060XX W BLOOMINGDALE AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",2513,25,29,25,"07",1136043,1911345,2017,"02/10/2018 03:50:01 PM",41.912902389,-87.775647192,"(41.912902389, -87.775647192)"
"10964",11075640,"JA416627","09/02/2017 09:00:00 PM","029XX W POLK ST","0920","MOTOR VEHICLE THEFT","ATT: AUTOMOBILE","STREET","false","false",1135,11,28,27,"07",1156879,1896229,2017,"02/10/2018 03:50:01 PM",41.871025414,-87.699510379,"(41.871025414, -87.699510379)"
"10965",11075672,"JA416166","09/02/2017 01:09:00 PM","067XX S CORNELL AVE","0930","MOTOR VEHICLE THEFT","THEFT/RECOVERY: AUTOMOBILE","OTHER","false","false",332,3,5,43,"07",1188360,1860719,2017,"02/10/2018 03:50:01 PM",41.772887854,-87.58506919,"(41.772887854, -87.58506919)"
"10966",11081320,"JA423383","07/29/2017 10:00:00 PM","051XX S WENTWORTH AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","POLICE FACILITY/VEH PARKING LOT","false","false",225,2,3,37,"07",1175826,1871120,2017,"02/10/2018 03:50:01 PM",41.80171934,-87.630703621,"(41.80171934, -87.630703621)"
"10967",11076807,"JA418182","09/03/2017 10:30:00 PM","038XX W VAN BUREN ST","0920","MOTOR VEHICLE THEFT","ATT: AUTOMOBILE","STREET","false","false",1133,11,24,26,"07",1150953,1897751,2017,"02/10/2018 03:50:01 PM",41.875319965,-87.721227155,"(41.875319965, -87.721227155)"
"10968",11077008,"JA418170","09/03/2017 10:30:00 PM","022XX N SAWYER AVE","0917","MOTOR VEHICLE THEFT","CYCLE, SCOOTER, BIKE W-VIN","OTHER","false","false",1413,14,26,22,"07",1154143,1914696,2017,"02/10/2018 03:50:01 PM",41.921755612,-87.709061948,"(41.921755612, -87.709061948)"
"10969",11082405,"JA424019","08/23/2017 01:00:00 PM","037XX N ASHLAND AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",1922,19,47,6,"07",1164990,1924805,2017,"02/10/2018 03:50:01 PM",41.94927166,-87.668919324,"(41.94927166, -87.668919324)"
"10970",11078888,"JA420686","09/02/2017 01:00:00 PM","010XX N FRANCISCO AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","HOSPITAL BUILDING/GROUNDS","false","false",1211,12,26,24,"07",1156861,1906972,2017,"02/10/2018 03:50:01 PM",41.900505589,-87.699285044,"(41.900505589, -87.699285044)"
"10971",11080794,"JA422992","09/01/2017 12:01:00 AM","041XX W POTOMAC AVE","0930","MOTOR VEHICLE THEFT","THEFT/RECOVERY: AUTOMOBILE","STREET","false","false",2534,25,37,23,"07",1148610,1908341,2017,"02/10/2018 03:50:01 PM",41.904425604,-87.729556209,"(41.904425604, -87.729556209)"
"10972",11082300,"JA424430","09/04/2017 07:00:00 PM","011XX W FULTON MARKET","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",1214,12,27,28,"07",1168672,1902026,2017,"02/10/2018 03:50:01 PM",41.886685701,-87.656046188,"(41.886685701, -87.656046188)"
"10973",11080784,"JA423031","09/06/2017 12:01:00 AM","073XX S HARVARD AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","PARKING LOT/GARAGE(NON.RESID.)","false","false",731,7,17,69,"07",1175229,1856203,2017,"02/10/2018 03:50:01 PM",41.760798854,-87.633338378,"(41.760798854, -87.633338378)"
"10974",11084327,"JA427187","08/22/2017 04:00:00 PM","084XX S PAXTON AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",412,4,8,46,"07",1192310,1849550,2017,"02/10/2018 03:50:01 PM",41.742143993,-87.570952605,"(41.742143993, -87.570952605)"
"10975",11080045,"JA422076","09/07/2017 07:30:00 AM","005XX W BELMONT AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",1925,19,44,6,"07",1172211,1921511,2017,"02/10/2018 03:50:01 PM",41.940076135,-87.642473797,"(41.940076135, -87.642473797)"
"10976",11081085,"JA423141","09/07/2017 01:00:00 PM","077XX S BISHOP ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",612,6,17,71,"07",1167901,1853448,2017,"02/10/2018 03:50:01 PM",41.753399256,-87.660274857,"(41.753399256, -87.660274857)"
"10977",11082350,"JA424853","09/07/2017 05:00:00 AM","026XX S HAMLIN AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",1031,10,22,30,"07",1151462,1886289,2017,"02/10/2018 03:50:01 PM",41.84385691,-87.719659094,"(41.84385691, -87.719659094)"
"10978",11086499,"JA429981","06/10/2017 05:00:00 PM","051XX W 55TH ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","PARKING LOT/GARAGE(NON.RESID.)","false","false",814,8,23,56,"07",1142940,1867661,2017,"02/10/2018 03:50:01 PM",41.79290166,-87.751396529,"(41.79290166, -87.751396529)"
"10979",11081833,"JA424153","09/08/2017 09:50:00 PM","064XX S TALMAN AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",825,8,15,66,"07",1159819,1861784,2017,"02/10/2018 03:50:01 PM",41.776444154,-87.689663959,"(41.776444154, -87.689663959)"
"10980",11082130,"JA424515","09/08/2017 03:00:00 PM","054XX S LAFLIN ST","0930","MOTOR VEHICLE THEFT","THEFT/RECOVERY: AUTOMOBILE","VACANT LOT/LAND","false","false",934,9,16,61,"07",1167260,1868692,2017,"02/10/2018 03:50:01 PM",41.79524448,-87.662187928,"(41.79524448, -87.662187928)"
"10981",11082299,"JA424435","09/08/2017 07:00:00 PM","021XX N BISSELL ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","RESIDENCE-GARAGE","false","false",1812,18,43,7,"07",1169611,1914393,2017,"02/10/2018 03:50:01 PM",41.920601106,-87.65223738,"(41.920601106, -87.65223738)"
"10982",11082501,"JA424844","09/08/2017 08:00:00 PM","049XX W ADDISON ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","RESIDENCE","false","false",1634,16,38,15,"07",1142816,1923481,2017,"02/10/2018 03:50:01 PM",41.946081242,-87.750461375,"(41.946081242, -87.750461375)"
"10983",11084011,"JA426928","09/08/2017 07:30:00 AM","030XX W HARRISON ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",1134,11,28,27,"07",1156234,1897212,2017,"02/10/2018 03:50:01 PM",41.873735911,-87.701851865,"(41.873735911, -87.701851865)"
"10984",11087513,"JA431085","08/05/2017 12:30:00 PM","028XX N CLARK ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","OTHER","false","false",1934,19,44,6,"07",1171402,1919138,2017,"02/10/2018 03:50:01 PM",41.933582379,-87.645517082,"(41.933582379, -87.645517082)"
"10985",11086800,"JA430124","09/08/2017 04:00:00 PM","022XX N LEAVITT ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",1432,14,32,22,"07",1161324,1914902,2017,"02/10/2018 03:50:01 PM",41.922174409,-87.682671248,"(41.922174409, -87.682671248)"
"10986",11087686,"JA431389","09/08/2017 02:00:00 PM","003XX E 46TH ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",215,2,3,38,"07",1179328,1874597,2017,"02/10/2018 03:50:01 PM",41.811181256,-87.617754374,"(41.811181256, -87.617754374)"
"10987",11084310,"JA427250","09/11/2017 09:30:00 AM","018XX N KEDZIE AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",1421,14,26,22,"07",1154762,1911874,2017,"02/10/2018 03:50:01 PM",41.913999421,-87.706863308,"(41.913999421, -87.706863308)"
"10988",11084970,"JA428122","09/11/2017 10:00:00 PM","042XX S EMERALD AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",925,9,11,61,"07",1172009,1876739,2017,"02/10/2018 03:50:01 PM",41.817223212,-87.644536816,"(41.817223212, -87.644536816)"
"10989",11090305,"JA431270","07/22/2017 06:33:00 PM","100XX W OHARE ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","OTHER","false","false",1651,16,41,76,"07",1100658,1934241,2017,"02/10/2018 03:50:01 PM",41.976290414,-87.905227221,"(41.976290414, -87.905227221)"
"10990",11081084,"JA423166","09/07/2017 08:00:00 AM","031XX W 38TH PL","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","true","true",911,9,12,58,"07",1156025,1878915,2017,"02/10/2018 03:50:01 PM",41.823531066,-87.703112217,"(41.823531066, -87.703112217)"
"10991",11089636,"JA433990","09/12/2017 08:30:00 PM","018XX N PAULINA ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",1433,14,32,22,"07",1164726,1912264,2017,"02/10/2018 03:50:01 PM",41.914864057,-87.670246274,"(41.914864057, -87.670246274)"
"10992",11091254,"JA436130","08/17/2017 12:00:00 PM","066XX S WESTERN AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","PARKING LOT/GARAGE(NON.RESID.)","true","false",832,8,15,66,"07",1161515,1860642,2017,"02/10/2018 03:50:01 PM",41.773275343,-87.68347812,"(41.773275343, -87.68347812)"
"10993",11092327,"JA437434","08/31/2017 02:00:00 PM","008XX E 113TH ST","0915","MOTOR VEHICLE THEFT","TRUCK, BUS, MOTOR HOME","STREET","false","false",531,5,9,50,"07",1183972,1830303,2017,"02/10/2018 03:50:01 PM",41.689526553,-87.602101477,"(41.689526553, -87.602101477)"
"10994",11086060,"JA429353","09/13/2017 12:01:00 AM","022XX W FLETCHER ST","0917","MOTOR VEHICLE THEFT","CYCLE, SCOOTER, BIKE W-VIN","STREET","false","false",1931,19,32,5,"07",1160895,1920881,2017,"02/10/2018 03:50:01 PM",41.938590096,-87.684081165,"(41.938590096, -87.684081165)"
"10995",11086456,"JA429823","09/13/2017 01:25:00 PM","006XX W 106TH ST","0938","MOTOR VEHICLE THEFT","THEFT/RECOVERY: CYCLE, SCOOTER, BIKE NO VIN","STREET","true","false",2233,22,34,49,"07",1173703,1834580,2017,"02/10/2018 03:50:01 PM",41.701496352,-87.639569992,"(41.701496352, -87.639569992)"
"10996",11086863,"JA430444","09/13/2017 10:00:00 PM","038XX N KEDVALE AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",1732,17,38,16,"07",1148162,1925264,2017,"02/10/2018 03:50:01 PM",41.950872498,-87.730764998,"(41.950872498, -87.730764998)"
"10997",11086911,"JA430500","09/14/2017 01:10:00 AM","062XX S SACRAMENTO AVE","0930","MOTOR VEHICLE THEFT","THEFT/RECOVERY: AUTOMOBILE","VEHICLE NON-COMMERCIAL","false","false",823,8,15,66,"07",1157452,1863211,2017,"02/10/2018 03:50:01 PM",41.780408338,-87.698302683,"(41.780408338, -87.698302683)"
"10998",11088098,"JA431949","09/15/2017 12:30:00 AM","077XX S COLFAX AVE","0920","MOTOR VEHICLE THEFT","ATT: AUTOMOBILE","VEHICLE NON-COMMERCIAL","false","false",421,4,7,43,"07",1194862,1854246,2017,"02/10/2018 03:50:01 PM",41.754967768,-87.561447938,"(41.754967768, -87.561447938)"
"10999",11090131,"JA434730","09/16/2017 11:00:00 PM","023XX N NEWLAND AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",2512,25,36,18,"07",1129707,1914546,2017,"02/10/2018 03:50:01 PM",41.921797036,-87.798851312,"(41.921797036, -87.798851312)"
"11000",11091404,"JA436440","09/16/2017 11:00:00 AM","062XX S KEELER AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",813,8,13,65,"07",1149440,1862992,2017,"02/10/2018 03:50:01 PM",41.779965978,-87.727682046,"(41.779965978, -87.727682046)"
"11001",11095944,"JA441937","08/19/2017 06:48:00 AM","051XX W 55TH ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","PARKING LOT/GARAGE(NON.RESID.)","false","false",814,8,23,56,"07",1142940,1867661,2017,"02/10/2018 03:50:01 PM",41.79290166,-87.751396529,"(41.79290166, -87.751396529)"
"11002",11095958,"JA441960","08/21/2017 05:11:00 PM","051XX W 55TH ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","PARKING LOT/GARAGE(NON.RESID.)","true","false",814,8,23,56,"07",1142940,1867661,2017,"02/10/2018 03:50:01 PM",41.79290166,-87.751396529,"(41.79290166, -87.751396529)"
"11003",11096048,"JA441921","08/10/2017 12:01:00 AM","051XX W 55TH ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","PARKING LOT/GARAGE(NON.RESID.)","false","false",814,8,23,56,"07",1142940,1867661,2017,"02/10/2018 03:50:01 PM",41.79290166,-87.751396529,"(41.79290166, -87.751396529)"
"11004",11096050,"JA442014","08/16/2017 05:02:00 PM","051XX W 55TH ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","PARKING LOT/GARAGE(NON.RESID.)","true","false",814,8,23,56,"07",1142940,1867661,2017,"02/10/2018 03:50:01 PM",41.79290166,-87.751396529,"(41.79290166, -87.751396529)"
"11005",11096216,"JA442031","04/14/2017 08:00:00 AM","074XX S KOSTNER AVE","0915","MOTOR VEHICLE THEFT","TRUCK, BUS, MOTOR HOME","PARKING LOT/GARAGE(NON.RESID.)","false","false",833,8,13,65,"07",1148179,1855193,2017,"02/10/2018 03:50:01 PM",41.758588493,-87.732504857,"(41.758588493, -87.732504857)"
"11006",11096217,"JA442066","03/23/2017 08:00:00 AM","074XX S KOSTNER AVE","0915","MOTOR VEHICLE THEFT","TRUCK, BUS, MOTOR HOME","PARKING LOT/GARAGE(NON.RESID.)","false","false",833,8,13,65,"07",1148179,1855193,2017,"02/10/2018 03:50:01 PM",41.758588493,-87.732504857,"(41.758588493, -87.732504857)"
"11007",11091288,"JA436022","09/17/2017 11:00:00 PM","018XX S CALIFORNIA AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","true","false",1023,10,28,29,"07",1157985,1890881,2017,"02/10/2018 03:50:01 PM",41.856327467,-87.695595696,"(41.856327467, -87.695595696)"
"11008",11091463,"JA436498","09/17/2017 07:00:00 PM","062XX W DICKENS AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","PARKING LOT/GARAGE(NON.RESID.)","false","false",2512,25,29,19,"07",1134249,1913289,2017,"02/10/2018 03:50:01 PM",41.918268782,-87.782192141,"(41.918268782, -87.782192141)"
"11009",11097343,"JA443876","08/14/2017 01:00:00 PM","074XX S WESTERN AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","OTHER","false","false",835,8,18,66,"07",1161664,1855317,2017,"02/10/2018 03:50:01 PM",41.758659689,-87.683079488,"(41.758659689, -87.683079488)"
"11010",11093929,"JA439459","09/17/2017 02:00:00 AM","002XX S MORGAN ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",1232,12,2,28,"07",1169820,1898952,2017,"02/10/2018 03:50:01 PM",41.878225488,-87.651920093,"(41.878225488, -87.651920093)"
"11011",11091104,"JA435876","09/18/2017 06:54:00 AM","031XX S MICHIGAN AVE","0935","MOTOR VEHICLE THEFT","THEFT/RECOVERY: TRUCK,BUS,MHOME","GAS STATION","false","false",211,2,3,35,"07",1177699,1884310,2017,"02/10/2018 03:50:01 PM",41.837871585,-87.623435005,"(41.837871585, -87.623435005)"
"11012",11095894,"JA441733","09/18/2017 11:32:00 AM","011XX W 78TH ST","0930","MOTOR VEHICLE THEFT","THEFT/RECOVERY: AUTOMOBILE","STREET","false","false",612,6,17,71,"07",1170253,1853085,2017,"02/10/2018 03:50:01 PM",41.752352321,-87.651666189,"(41.752352321, -87.651666189)"
"11013",11098235,"JA433936","09/16/2017 03:40:00 PM","044XX N SPAULDING AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",1724,17,33,14,"07",1153592,1929218,2017,"02/10/2018 03:50:01 PM",41.961616045,-87.710698913,"(41.961616045, -87.710698913)"
"11014",11098652,"JA440649","03/25/2017 09:00:00 AM","100XX W OHARE ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","AIRPORT VENDING ESTABLISHMENT","false","false",1651,16,41,76,"07",1100658,1934241,2017,"02/10/2018 03:50:01 PM",41.976290414,-87.905227221,"(41.976290414, -87.905227221)"
"11015",11094252,"JA439954","09/19/2017 07:00:00 PM","039XX W 84TH PL","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",834,8,18,70,"07",1151563,1848244,2017,"02/10/2018 03:50:01 PM",41.739453721,-87.720284038,"(41.739453721, -87.720284038)"
"11016",11090635,"JA435355","09/17/2017 11:00:00 AM","076XX S EMERALD AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","true","false",621,6,17,71,"07",1172626,1854182,2017,"02/10/2018 03:50:01 PM",41.755310706,-87.642937921,"(41.755310706, -87.642937921)"
"11017",11094936,"JA440739","09/20/2017 06:00:00 PM","045XX S CHRISTIANA AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",821,8,14,58,"07",1154800,1874231,2017,"02/10/2018 03:50:01 PM",41.810702121,-87.707731438,"(41.810702121, -87.707731438)"
"11018",11094939,"JA440652","09/20/2017 05:00:00 PM","055XX W EDMUNDS ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",1623,16,45,11,"07",1138581,1932588,2017,"02/10/2018 03:50:01 PM",41.971149671,-87.765806346,"(41.971149671, -87.765806346)"
"11019",11099979,"JA445961","09/16/2017 03:00:00 AM","064XX N CLARK ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",2432,24,40,1,"07",1164357,1942729,2017,"02/10/2018 03:50:01 PM",41.998469223,-87.670736531,"(41.998469223, -87.670736531)"
