"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF1","WDF2","WDF5","WSF1","WSF2","WSF5"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-03-30","10.29",,,"0.00",,,,"80","29",,"  200","  200",,"23.9","31.1"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-03-31","8.28",,,"0.00",,,,"82","40",,"  150","  140",,"17.0","19.9"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-04-01","17.45",,,"0.00",,,,"87","53",,"  170","  160",,"30.0","38.9"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-04-02","13.42",,,"0.23",,,,"75","49",,"  340","  330",,"33.1","40.9"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-04-03","16.33",,,"0.00",,,,"55","32",,"  360","   10",,"31.1","38.9"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-04-04","11.41",,,"0.00",,,,"66","26",,"  200","  190",,"23.9","34.0"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-04-05","16.78",,,"0.00",,,,"70","45",,"  150","  150",,"28.0","35.1"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-04-06","14.76",,,"0.00",,,,"84","54",,"  150","  160",,"23.0","28.0"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-04-07","12.30",,,"0.00",,,,"73","50",,"  360","  360",,"21.9","25.1"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-04-08","6.93",,,"0.00",,,,"63","48",,"   80","   80",,"16.1","21.0"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-04-09","19.46",,,"0.00",,,,"67","40",,"  300","  290",,"35.1","44.1"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-04-10","5.37",,,"0.00",,,,"70","28",,"  300","  310",,"15.0","19.0"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-04-11","12.53",,,"0.00",,,,"74","40",,"  170","  200",,"28.0","35.1"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-04-12","15.66",,,"0.18",,,,"77","54",,"  330","  350",,"33.1","40.0"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-04-13","9.62",,,"0.00",,,,"68","46",,"   30","   10",,"21.0","25.1"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-04-14","6.26",,,"0.00",,,,"72","42",,"  130","  140",,"18.1","23.0"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-04-15","12.75",,,"0.00",,,,"66","53",,"  140","  130",,"21.9","25.9"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-04-16","10.07",,,"0.41",,,,"73","55",,"  260","  270",,"23.0","28.0"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-04-17","6.26",,,"0.33",,,,"75","55",,"   50","   50",,"19.9","23.9"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-04-18","9.17",,,"0.38",,,,"77","54",,"  270","  270",,"25.1","30.0"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-04-19","13.65",,,"0.02",,,,"62","43",,"  330","  330",,"40.0","47.0"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-04-20","13.87",,,"0.00",,,,"64","39",,"  320","  330",,"28.0","38.0"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-04-21","6.71",,,"0.00",,,,"75","39",,"   30","   30",,"29.1","38.0"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-04-22","8.50",,,"0.00",,,,"61","41",,"  100","   50",,"15.0","21.9"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-04-23","13.42",,,"0.00",,,,"65","47",,"  150","  140",,"21.0","27.1"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-04-24","14.09",,,"0.26",,,,"75","54",,"  320","  320",,"32.0","36.9"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-04-25","13.42",,,"0.02",,,,"72","51",,"  330","  330",,"23.9","28.0"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-04-26","9.84",,,"0.00",,,,"56","46",,"   60","   40",,"18.1","25.1"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-04-27","10.51",,,"0.00",,,,"67","45",,"   30","   30",,"23.9","35.1"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-04-28","8.50",,,"0.00",,,,"73","42",,"  350","  360",,"19.9","23.9"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-04-29","8.05",,,"0.00",,,,"74","46",,"  330","  360",,"17.0","25.1"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-04-30","5.82",,,"0.00",,,,"77","44",,"  150","  110",,"13.0","19.9"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-05-01","8.95",,,"0.00",,,,"79","46",,"  200","  190",,"18.1","25.9"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-05-02","15.43",,,"0.02",,,,"85","60",,"  200","  200",,"28.0","32.0"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-05-03","15.66",,,"0.00",,,,"88","63",,"  200","  200",,"23.9","34.0"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-05-04","10.07",,,"1.87",,,,"84","60",,"  300","  310",,"25.1","31.1"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-05-05","11.41",,,"0.02",,,,"79","59",,"  140","  150",,"23.9","29.1"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-05-06","23.04",,,"0.27",,,,"77","61",,"  160","  160",,"38.0","47.0"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-05-07","11.41",,,"0.21",,,,"79","60",,"  200","  170",,"33.1","40.9"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-05-08","11.18",,,"0.00",,,,"68","58",,"   10","   50",,"17.0","21.9"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-05-09","11.18",,,"0.30",,,,"72","57",,"  110","  110",,"21.9","28.0"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-05-10","12.97",,,"0.23",,,,"70","47",,"  140","  140",,"25.1","34.0"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-05-11","15.21",,,"0.00",,,,"68","41",,"  300","  300",,"29.1","36.9"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-05-12","8.05",,,"0.00",,,,"71","36",,"  160","  160",,"16.1","21.9"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-05-13","12.53",,,"0.91",,,,"68","47",,"  130","  110",,"21.0","25.1"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-05-14","9.40",,,"0.29",,,,"77","58",,"  270","  270",,"17.0","19.0"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-05-15","11.41",,,"0.20",,,,"79","63",,"  190","  190",,"25.9","34.0"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-05-16","13.87",,,"0.89",,,,"71","60",,"  200","  200",,"30.0","34.0"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-05-17","13.42",,,"0.00",,,,"83","59",,"  230","  310",,"25.1","34.0"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-05-18","14.76",,,"0.00",,,,"69","55",,"  360","  360",,"28.0","33.1"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-05-19","11.41",,,"0.40",,,,"59","48",,"   50","   40",,"21.0","27.1"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-05-20","12.53",,,"0.11",,,,"58","45",,"  340","  350",,"21.9","25.9"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-05-21","4.92",,,"0.00",,,,"67","41",,"  350","   20",,"12.1","15.0"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-05-22","7.83",,,"0.03",,,,"61","50",,"  150","  150",,"18.1","21.9"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-05-23","9.62",,,"0.86",,,,"63","55",,"  110","  120",,"38.0","45.0"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-05-24","7.83",,,"0.00",,,,"71","57",,"  170","  170",,"16.1","19.9"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-05-25","11.41",,,"0.69",,,,"80","57",,"  200","  200",,"46.1","57.0"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-05-26","9.17",,,"0.02",,,,"80","58",,"  290","  290",,"21.9","25.9"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-05-27","7.38",,,"0.32",,,,"82","55",,"  240","  240",,"25.1","32.0"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-05-28","10.74",,,"0.62",,,,"78","63",,"  270","  260",,"21.9","32.0"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-05-29","6.26",,,"0.02",,,,"81","58",,"  340","  340",,"36.9","45.0"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-05-30","13.20",,,"0.00",,,,"68","52",,"  340","  330",,"25.1","32.0"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-05-31","5.82",,,"0.00",,,,"74","52",,"  120","  120",,"15.0","19.0"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-06-01","11.18",,,"0.00",,,,"77","56",,"  130","  140",,"17.0","23.9"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-06-02","14.09",,,"0.00",,,,"89","61",,"  160","  170",,"23.9","30.0"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-06-03","12.30",,,"0.00",,,,"88","67",,"   20","   20",,"23.9","35.1"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-06-04","14.76",,,"0.00",,,,"91","72",,"  170","  120",,"28.0","36.0"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-06-05","11.86",,,"3.30",,,,"84","62",,"   40","   40",,"38.9","45.0"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-06-06","10.74",,,"0.00",,,,"90","70",,"  160","  170",,"21.0","23.9"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-06-07","10.96",,,"0.00",,,,"93","69",,"  350","  340",,"40.0","49.0"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-06-08","6.49",,,"0.00",,,,"91","63",,"  330","  300",,"17.0","23.0"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-06-09","5.82",,,"0.00",,,,"97","65",,"  210","  230",,"14.1","17.0"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-06-10","10.96",,,"0.00",,,,"98","70",,"  200","  170",,"21.9","27.1"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-06-11","15.88",,,"0.20",,,,"97","67",,"  310","  310",,"31.1","36.9"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-06-12","6.71",,,"0.48",,,,"73","64",,"   20","  360",,"16.1","19.9"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-06-13","5.59",,,"0.00",,,,"81","66",,"  160","  160",,"14.1","17.0"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-06-14","7.83",,,"0.52",,,,"84","69",,"  170","  160",,"32.0","38.0"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-06-15","10.51",,,"0.00",,,,"82","67",,"   30","   20",,"21.9","25.9"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-06-16","6.71",,,"0.00",,,,"80","65",,"  100","   90",,"14.1","17.0"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-06-17","6.71",,,"0.00",,,,"89","64",,"  160","  150",,"16.1","21.9"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-06-18","9.40",,,"0.00",,,,"81","70",,"  340","  340",,"36.9","45.0"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-06-19","8.28",,,"0.00",,,,"90","64",,"  130","  140",,"17.0","21.0"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-06-20","16.33",,,"0.00",,,,"103","74",,"  220","  220",,"29.1","36.0"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-06-21","12.97",,,"0.00",,,,"98","73",,"  160","  160",,"25.9","38.0"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-06-22","19.01",,,"0.00",,,,"104","77",,"  200","  190",,"29.1","36.9"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-06-23","11.18",,,"0.00",,,,"95","74",,"   70","   80",,"23.9","33.1"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-06-24","17.67",,,"0.00",,,,"102","77",,"  190","  220",,"28.0","36.0"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-06-25","10.96",,,"0.00",,,,"103","75",,"  350","  350",,"25.1","33.1"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-06-26","12.08",,,"0.00",,,,"90","70",,"  360","  360",,"23.0","29.1"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-06-27","4.92",,,"0.00",,,,"90","63",,"   10","   10",,"13.0","18.1"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-06-28","11.86",,,"0.00",,,,"99","66",,"  320","  330",,"23.0","28.0"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-06-29","5.59",,,"0.00",,,,"93","62",,"  300","  310",,"14.1","17.0"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-06-30","7.16",,,"0.00",,,,"103","65",,"  230","  110",,"16.1","25.9"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-07-01","8.05",,,"0.00",,,,"97","78",,"  210","  220",,"19.9","27.1"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-07-02","6.93",,,"0.08",,,,"85","69",,"   60","   70",,"17.0","21.9"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-07-03","8.72",,,"0.00",,,,"86","65",,"   20","   10",,"17.0","21.9"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-07-04","8.05",,,"0.00",,,,"92","62",,"  140","  130",,"17.0","23.0"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-07-05","15.43",,,"0.00",,,,"103","76",,"  210","  190",,"28.0","33.1"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-07-06","14.32",,,"0.22",,,,"93","71",,"  330","  310",,"30.0","38.9"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-07-07","12.08",,,"0.00",,,,"77","63",,"   30","   20",,"21.9","28.0"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-07-08","6.04",,,"0.00",,,,"82","57",,"   30","   30",,"12.1","21.0"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-07-09","7.38",,,"0.00",,,,"85","64",,"  160","  160",,"18.1","21.9"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-07-10","11.86",,,"1.49",,,,"85","69",,"  240","  250",,"23.0","32.0"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-07-11","13.87",,,"0.00",,,,"95","74",,"  170","  200",,"23.0","33.1"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-07-12","11.86",,,"0.00",,,,"99","75",,"  190","  190",,"21.9","29.1"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-07-13","8.50",,,"0.00",,,,"105","75",,"   20","   10",,"21.0","25.9"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-07-14","10.51",,,"0.29",,,,"96","72",,"  240","  240",,"42.9","50.1"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-07-15","10.96",,,"0.04",,,,"96","72",,"  300","  290",,"38.9","52.1"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-07-16","7.61",,,"0.00",,,,"99","74",,"  200","  190",,"19.9","23.9"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-07-17","13.65",,,"0.00",,,,"99","74",,"  220","  220",,"46.1","57.0"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-07-18","9.84",,,"0.00",,,,"103","78",,"  210","  210",,"32.0","40.0"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-07-19","6.26",,,"0.49",,,,"94","72",,"  300","  290",,"38.0","48.1"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-07-20","7.61",,,"0.01",,,,"94","75",,"   30","   30",,"18.1","23.0"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-07-21","7.83",,,"0.00",,,,"86","67",,"   90","  100",,"16.1","21.9"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-07-22","9.40",,,"0.00",,,,"88","67",,"  110","  120",,"14.1","18.1"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-07-23","8.72",,,"0.00",,,,"97","73",,"  130","  110",,"16.1","21.0"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-07-24","11.18",,,"0.00",,,,"107","75",,"  360","  360",,"31.1","36.9"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-07-25","10.07",,,"0.00",,,,"102","81",,"   20","   10",,"25.1","29.1"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-07-26","7.16",,,"0.35",,,,"99","73",,"  170","  170",,"15.0","19.0"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-07-27","12.08",,,"0.17",,,,"98","73",,"  300","  310",,"23.9","31.1"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-07-28","16.11",,,"0.00",,,,"103","78",,"  350","  190",,"28.0","35.1"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-07-29","9.62",,,"0.72",,,,"84","66",,"   40","   40",,"25.9","36.0"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-07-30","5.37",,,"0.00",,,,"89","68",,"  130","  140",,"13.0","17.0"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-07-31","4.03",,,"0.00",,,,"93","67",,"  160","  170",,"13.0","16.1"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-08-01","6.04",,,"0.00",,,,"95","69",,"  200","  150",,"15.0","18.1"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-08-02","8.95",,,"0.00",,,,"97","72",,"  190","  190",,"17.0","23.9"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-08-03","5.82",,,"0.00",,,,"96","70",,"  200","  190",,"15.0","19.0"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-08-04","8.05",,,"0.05",,,,"88","72",,"   20","   20",,"19.9","25.9"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-08-05","6.93",,,"2.14",,,,"85","69",,"  320","  350",,"36.0","44.1"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-08-06","7.16",,,"0.00",,,,"86","68",,"  150","  150",,"18.1","23.0"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-08-07","7.38",,,"0.02",,,,"94","70",,"  140","  130",,"16.1","21.0"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-08-08","11.41",,,"0.00",,,,"96","71",,"  350","  340",,"33.1","40.0"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-08-09","4.25",,,"0.00",,,,"95","77",,"  350","  330",,"12.1","14.1"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-08-10","8.28",,,"0.00",,,,"91","74",,"  360","  360",,"17.0","21.0"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-08-11","5.14",,,"0.00",,,,"87","65",,"   80","   70",,"12.1","17.0"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-08-12","4.70",,,"0.00",,,,"89","63",,"  200","  190",,"13.0","16.1"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-08-13","8.05",,,"0.00",,,,"90","63",,"  200","  170",,"18.1","23.0"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-08-14","8.72",,,"0.00",,,,"93","70",,"  160","  170",,"18.1","23.0"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-08-15","10.07",,,"0.00",,,,"92","63",,"  160","  140",,"18.1","29.1"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-08-16","10.07",,,"0.00",,,,"94","63",,"  160","  150",,"18.1","23.0"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-08-17","7.83",,,"0.00",,,,"88","69",,"  160","  220",,"15.0","19.0"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-08-18","11.86",,,"0.24",,,,"85","63",,"  200","  200",,"30.0","38.9"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-08-19","8.50",,,"0.00",,,,"79","56",,"  330","  320",,"21.0","25.9"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-08-20","10.51",,,"0.00",,,,"85","52",,"  190","  200",,"23.9","33.1"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-08-21","14.32",,,"0.00",,,,"87","58",,"  160","  170",,"23.9","31.1"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-08-22","16.11",,,"1.33",,,,"93","65",,"  320","  320",,"45.0","59.9"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-08-23","9.17",,,"0.00",,,,"77","57",,"   10","   30",,"19.9","25.1"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-08-24","4.25",,,"0.00",,,,"83","53",,"  150","  200",,"12.1","15.0"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-08-25","5.37",,,"0.00",,,,"85","54",,"  150","  150",,"13.0","17.0"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-08-26","9.17",,,"0.00",,,,"91","61",,"  140","  140",,"19.9","23.0"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-08-27","14.99",,,"0.10",,,,"89","72",,"  160","  170",,"32.0","40.0"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-08-28","11.18",,,"0.01",,,,"88","69",,"  220","  220",,"21.9","25.9"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-08-29","7.38",,,"0.00",,,,"76","62",,"   10","   10",,"19.9","23.0"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-08-30","4.47",,,"0.00",,,,"83","58",,"  120","  110",,"13.0","16.1"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-08-31","10.51",,,"0.00",,,,"96","62",,"  160","  190",,"21.0","25.9"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-09-01","16.11",,,"0.00",,,,"95","68",,"  170","  170",,"25.1","32.0"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-09-02","17.00",,,"0.00",,,,"97","77",,"  190","  190",,"28.0","36.0"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-09-03","16.55",,,"0.00",,,,"98","76",,"  170","  200",,"29.1","38.9"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-09-04","17.00",,,"0.00",,,,"96","75",,"  190","  170",,"29.1","36.0"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-09-05","15.66",,,"0.00",,,,"97","76",,"  160","  170",,"25.1","33.1"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-09-06","15.21",,,"0.00",,,,"101","78",,"  170","  200",,"25.9","35.1"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-09-07","9.62",,,"0.90","0.0",,,"101","72",,"  300","  300",,"49.0","59.9"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-09-08","6.93",,,"0.01","0.0",,,"84","72",,"  300","  290",,"23.0","27.1"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-09-09","4.92",,,"0.00",,,,"86","66",,"  160","  130",,"12.1","14.1"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-09-10","7.61",,,"0.02",,,,"92","66",,"   10","  360",,"32.0","38.9"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-09-11","9.62",,,"0.00",,,,"77","58",,"   20","   10",,"19.9","23.0"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-09-12","9.17",,,"0.00",,,,"78","53",,"  120","  120",,"17.0","21.9"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-09-13","14.54",,,"0.00",,,,"87","58",,"  190","  210",,"23.0","30.0"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-09-14","19.24",,,"0.00",,,,"91","66",,"  190","  190",,"29.1","38.9"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-09-15","23.04",,,"0.00",,,,"94","70",,"  170","  170",,"35.1","42.9"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-09-16","20.13",,,"0.00",,,,"96","74",,"  200","  210",,"35.1","42.9"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-09-17","18.34",,,"0.01",,,,"99","75",,"  200","  190",,"32.0","38.9"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-09-18","10.29",,,"0.00",,,,"85","55",,"   10","  360",,"30.0","38.9"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-09-19","7.38",,,"0.00",,,,"76","50",,"  340","  330",,"14.1","16.1"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-09-20","9.62",,,"0.00",,,,"84","54",,"  160","  160",,"17.0","23.0"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-09-21","9.62",,,"0.00",,,,"81","64",,"  160","  160",,"17.0","21.9"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-09-22","10.51",,,"0.16",,,,"94","69",,"  200","  200",,"21.9","25.1"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-09-23","11.41",,,"0.01",,,,"83","72",,"  200","  200",,"23.9","29.1"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-09-24","11.41",,,"0.08",,,,"91","67",,"  220","  210",,"23.9","33.1"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-09-25","4.92",,,"0.48",,,,"76","65",,"   90","   90",,"13.0","17.0"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-09-26","4.25",,,"0.00",,,,"82","61",,"   70","  100",,"10.1","15.0"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-09-27","7.38",,,"0.00",,,,"85","56",,"  150","  140",,"16.1","23.0"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-09-28","7.83",,,"0.00",,,,"88","59",,"  200","  190",,"16.1","19.9"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-09-29","8.05",,,"0.00",,,,"71","57",,"   40","   40",,"17.0","21.0"
"USW00003919","SALINA MUNICIPAL AIRPORT, KS US","2015-09-30","7.83",,,"0.00",,,,"77","52",,"   80","   80",,"15.0","18.1"
